NU_INSCRICAO,TP_SEXO,TP_FAIXA_ETARIA,TP_COR_RACA,TP_ESCOLA,TP_ENSINO,TP_DEPENDENCIA_ADM_ESC,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,MEDIA_GERAL
210061293502,Masculino,5,Parda,Pública,Ensino Regular,NA,0,0,0,0,0,0,0,0,0,B,B,A,A,6,0
210058899196,Masculino,11,Branca,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,C,C,C,B,3,0
210059088698,Feminino,2,Branca,Pública,Ensino Regular,NA,1,1,1,1,498.1,541.7,542.3,404.8,520,E,D,D,B,5,501.38
210061349747,Feminino,5,Parda,Pública,Ensino Regular,Estadual,1,1,1,1,326.4,469.8,461.3,428.3,640,B,E,A,A,5,465.16
210058608771,Feminino,1,Preta,Não respondeu,NA,NA,1,1,1,1,419.3,523.6,527,405.8,720,G,E,B,B,4,519.14
210060492625,Feminino,2,Branca,Pública,Ensino Regular,Estadual,1,1,1,1,484.9,536.2,536.2,442.8,620,E,E,E,E,6,524.02
210060021358,Feminino,3,Branca,Privada,Ensino Regular,Privada,1,1,1,1,564.8,573.6,548.6,694.8,940,G,G,D,D,4,664.36
210060063787,Masculino,6,Parda,Não respondeu,NA,NA,1,1,1,1,557,539,530.3,610.6,700,B,E,A,B,4,587.38
210059708830,Feminino,1,Parda,Não respondeu,NA,NA,1,1,1,1,419.8,499.9,435.3,508.1,700,H,E,A,A,3,512.62
210058156854,Masculino,3,Preta,Pública,Ensino Regular,Estadual,1,1,1,1,543.4,518.8,534,585.4,560,C,C,F,B,2,548.3199999999999
210059149805,Masculino,3,Parda,Pública,Ensino Regular,NA,1,1,1,1,412.5,441.8,486.9,446.7,440,B,B,B,B,2,445.58
210059662081,Feminino,7,Branca,Pública,Ensino Regular,Estadual,1,1,1,1,382.7,356.1,370.3,392.6,0,C,B,C,B,4,300.34000000000003
210061464644,Feminino,5,Preta,Não respondeu,NA,NA,1,1,1,1,510.3,580.7,500.5,464.5,720,E,E,B,B,4,555.2
210061034611,Feminino,3,Branca,Não respondeu,NA,NA,1,1,1,1,536.8,537.4,596.7,620.4,760,G,G,E,E,4,610.26
210058143191,Feminino,12,Branca,Não respondeu,NA,NA,1,1,1,1,562.4,506.2,535.1,488.6,360,H,B,C,B,2,490.46
210059057925,Feminino,6,Branca,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,E,E,D,D,1,0
210058667897,Masculino,1,Parda,Não respondeu,NA,NA,1,1,1,1,593.7,481,545.1,375.3,900,C,D,A,A,4,579.02
210061185347,Feminino,1,Parda,Não respondeu,NA,NA,1,1,1,1,0,467,471.5,0,400,B,B,B,A,4,267.7
210061979388,Masculino,5,Parda,Pública,Ensino Regular,Estadual,0,0,0,0,0,0,0,0,0,A,A,A,A,7,0
210058477970,Feminino,4,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,H,C,A,A,5,0
210060822628,Masculino,3,Parda,Pública,Ensino Regular,Estadual,0,0,0,0,0,0,0,0,0,E,B,D,A,5,0
210061469973,Feminino,2,Parda,Privada,Ensino Regular,Privada,1,1,1,1,484.3,436,515.3,661.5,880,E,F,D,D,2,595.42
210059769733,Feminino,6,Preta,Não respondeu,NA,NA,1,1,1,1,463.3,549.5,532.8,569.9,460,E,E,C,C,5,515.1
210059391278,Feminino,3,Preta,Não respondeu,NA,NA,1,1,1,1,419.5,453.9,438,375,720,E,D,A,B,4,481.28
210059128983,Feminino,9,Parda,Não respondeu,NA,NA,1,1,1,1,439.7,503.5,487.8,437.9,580,B,B,A,A,3,489.78
210060726346,Feminino,5,Parda,Não respondeu,NA,NA,1,1,1,1,380.3,423.5,473,420.5,660,B,B,A,A,5,471.46
210061276361,Feminino,1,Branca,Não respondeu,NA,NA,1,1,1,1,345.3,462.7,316.8,353,340,E,E,B,B,4,363.56
210058871996,Masculino,8,Branca,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,C,C,A,F,3,0
210060533239,Feminino,10,Branca,Não respondeu,NA,NA,1,1,1,1,544.9,575.1,513.8,599.4,500,H,H,B,B,2,546.64
210059557916,Feminino,11,Parda,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,A,B,C,C,3,0
210061491937,Masculino,4,Branca,Não respondeu,NA,NA,1,1,1,1,356.4,551,548.6,672,820,G,F,D,D,3,589.6
210060823361,Masculino,3,Branca,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,E,E,D,F,3,0
210059595875,Feminino,11,Preta,Não respondeu,NA,NA,1,1,1,1,387.5,475.6,490,422.4,580,H,C,F,B,2,471.1
210061557432,Feminino,2,Preta,Pública,Ensino Regular,NA,1,1,1,1,557.4,591.4,558,437.7,840,C,F,C,D,3,596.9
210060383023,Masculino,4,Parda,Não respondeu,NA,NA,1,1,1,1,502.7,565.3,479.4,556.5,680,E,E,C,B,3,556.78
210060883731,Feminino,10,Indígena,Não respondeu,NA,NA,0,1,1,0,0,534.3,457,0,520,B,C,A,A,1,302.26
210058121863,Feminino,1,Branca,Não respondeu,NA,NA,0,1,1,0,0,527.4,489.4,0,900,G,F,D,B,4,383.36
210058682780,Feminino,1,Branca,Não respondeu,NA,NA,1,1,1,1,460.5,539.3,532.8,624.7,940,F,F,D,D,4,619.46
210060498861,Feminino,2,Branca,Pública,Ensino Regular,NA,1,1,1,1,457,403.3,417.6,503.7,480,C,D,B,B,5,452.32
210058745878,Feminino,2,Parda,Privada,Ensino Regular,NA,1,1,1,1,487.2,508.5,494.6,435.3,740,E,E,F,B,4,533.12
210059944939,Feminino,1,Branca,Não respondeu,NA,NA,1,1,1,1,559.9,589.9,557.3,548.4,580,F,F,E,E,4,567.1
210058195417,Masculino,3,Parda,Pública,Ensino Regular,Estadual,0,0,0,0,0,0,0,0,0,E,E,B,B,4,0
210061057644,Feminino,6,Parda,Não respondeu,NA,NA,1,1,1,1,353.5,391.4,421.5,382.4,640,H,E,F,C,2,437.76
210059592456,Feminino,3,Branca,Pública,Ensino Regular,NA,1,1,1,1,499.5,581.6,522.8,536.8,780,B,B,A,B,2,584.14
210059166371,Feminino,8,Branca,Não respondeu,NA,NA,0,0,0,0,0,0,0,0,0,D,G,B,D,6,0
210058276512,Feminino,11,Parda,Não respondeu,NA,NA,1,1,1,1,567.8,628.5,642.5,554.4,600,E,G,D,D,3,598.64
210060190852,Feminino,3,Parda,Pública,Ensino Regular,NA,1,1,1,1,326.4,445,434.3,380.2,500,C,D,A,A,2,417.18
210061089731,Feminino,9,Parda,Não respondeu,NA,NA,1,1,1,1,396.3,396.1,409,353.4,520,C,C,A,A,1,414.96
210059829447,Feminino,5,Preta,Não respondeu,NA,NA,1,1,1,1,526.2,526,557.8,456.1,560,E,E,C,C,5,525.22
210059151223,Feminino,5,Branca,Não respondeu,NA,NA,1,1,1,1,622,634.1,584.4,606,820,F,E,E,F,4,653.3
210060874191,Feminino,3,Branca,Pública,Ensino Regular,NA,0,0,0,0,0,0,0,0,0,E,E,C,B,3,0
210060482424,Feminino,1,Parda,Não respondeu,NA,NA,1,1,1,1,449.2,500.5,415.5,482,520,B,C,A,A,4,473.44
210059131385,Feminino,3,Branca,Pública,Ensino Regular,NA,1,1,1,1,389.9,389.1,327,395.8,0,E,E,B,D,3,300.36
210058059540,Masculino,2,Parda,Privada,Ensino Regular,Privada,1,1,1,1,578.4,601.7,578.5,536.5,440,E,H,F,F,3,547.02
